"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nrd1",104.621407001077,-0.0554162925184307,0.192097491666059,-0.288480042283769,0.772979305415145,0.923703745103579
"Atg5",63.2967085839981,0.0715789816037772,0.248072117817955,0.288541018770616,0.772932636523428,0.923703745103579
"March2",42.9642193808789,-0.0847657654687233,0.293359733430057,-0.288948195028727,0.772621021640643,0.923703745103579
"Ddt",65.1716783054207,-0.0705979110976284,0.246046358470828,-0.286929306885063,0.774166449904541,0.924862141419012
"Serpinb8",53.5286920089799,-0.0736278582184788,0.257409707086282,-0.286033728299917,0.774852288804183,0.924900975421969
"Tnfrsf1b",80.7611053989574,0.0590757942995943,0.206396749573502,0.286224441139061,0.774706225143881,0.924900975421969
"Golga7",49.788834131391,0.0755245342831312,0.26358489100082,0.28652831350222,0.774473511038581,0.924900975421969
"Srebf2",42.5198245357492,0.083079498613411,0.291355067277525,0.285148631152089,0.775530273602921,0.925450146668055
"Pycard",204.226099666637,0.0413178416116428,0.1454082685107,0.284150564715668,0.776294998193022,0.926102488012856
"Map4",57.8353291797459,0.0697281548461601,0.246276489315448,0.283129563199382,0.777077520217046,0.926356991108576
"Sh3pxd2b",40.6482073167699,0.0838749579630786,0.296358621864769,0.283018450535754,0.77716269350597,0.926356991108576
"Pcnp",73.5523412166675,-0.0619407626208229,0.218445114166734,-0.283552977859441,0.776752976747601,0.926356991108576
"Dtnbp1",87.8634441774083,0.0621256767798768,0.22032518889632,0.281972647299587,0.777964483927584,0.927052514938398
"Rab7b",113.821720698685,0.0535164003608647,0.190459257985442,0.280986080314118,0.778721076215596,0.927059221249818
"Hpgds",342.532205878791,-0.0353982730432556,0.12630617127834,-0.28025766821202,0.779279825726831,0.927059221249818
"Wwc2",36.9450086699429,-0.084206289850512,0.299843269101348,-0.280834350902337,0.778837455217224,0.927059221249818
"Ccr1",119.217393521864,0.0582644118138127,0.207509703319088,0.280779216016802,0.778879745826968,0.927059221249818
"Sgpp1",37.7429411829849,-0.0828984580568186,0.295598849760206,-0.280442424333068,0.779138092406987,0.927059221249818
"H2-D1",1897.94228817522,-0.026790167427845,0.0953145704465641,-0.281071060828673,0.778655896904245,0.927059221249818
"March5",91.1809021106311,0.0566182401639504,0.202375383033766,0.279768415086847,0.779655185507203,0.927246029921336
"Mfsd14a",37.0122574081066,0.0890436596434806,0.319472965205202,0.278720484490093,0.780459340889455,0.927942559002665
"Nkap",41.6351222749116,0.080870672479045,0.290880693448101,0.278020075930113,0.780996947692683,0.928321868696005
"Nipsnap3b",48.0194602214282,0.0742563806952858,0.267942528114983,0.277135478334443,0.781676080535711,0.928562081647557
"Rbm7",69.6459067280663,-0.0702423549894571,0.25367177926623,-0.276902520227673,0.781854957375009,0.928562081647557
"Tubb6",36.7644221071729,-0.0878923923047795,0.317109044140068,-0.277167724885063,0.781651320937454,0.928562081647557
"Pros1",37.5837032722975,0.0870637784249956,0.316089869406775,0.27543995189847,0.782978253474244,0.929636187449011
"Ncoa2",44.705469709515,0.0746439767358479,0.272845095223769,0.273576392035304,0.784410178497045,0.930225996890864
"Gsap",37.3865676341947,0.084245191867708,0.308496344465119,0.273083274337578,0.784789203404748,0.930225996890864
"Lap3",119.934949018515,0.0507627316655141,0.18520352513086,0.274091606137877,0.784014224254671,0.930225996890864
"C3ar1",419.515294612856,0.0354288671393683,0.129697131152717,0.27316615891566,0.784725492285353,0.930225996890864
"Sar1a",75.4732222027171,-0.0644715599636306,0.23576465482664,-0.273457274632779,0.784501730989916,0.930225996890864
"Cnot6",35.337343087189,0.0859440837012911,0.313399204958964,0.274231977431291,0.783906355278137,0.930225996890864
"Dclre1c",92.1857370820847,0.0535078983008779,0.19659243081812,0.272176797846208,0.785486081254402,0.930548945529412
"Pxn",44.0738751585865,0.0768890814309207,0.282707450707166,0.271974018507789,0.785641996804767,0.930548945529412
"Mrpl54",79.5769261835845,0.057855321479225,0.212826889828428,0.271842160198204,0.785743386308873,0.930548945529412
"Nlrp3",186.103201569958,-0.0464944525233137,0.171194192440035,-0.27158895906822,0.785938089854957,0.930548945529412
"Trip12",93.7274192728794,-0.0533812272837224,0.197226383270113,-0.270659667325612,0.786652800055305,0.930575748622997
"Sf3a3",41.1106706220338,-0.0872158065572883,0.322201792561705,-0.270686906686237,0.786631847939335,0.930575748622997
"Gmfb",56.5673377814849,0.0674550361527795,0.249445473392439,0.270419964874071,0.786837182318149,0.930575748622997
"Ms4a14",52.6377057872953,-0.0845236428100247,0.312461848162438,-0.270508682282657,0.786768938332653,0.930575748622997
"Gns",221.140608526159,-0.0377875802032409,0.140313321715302,-0.269308571283863,0.787692236836931,0.931060961016912
"Vti1b",65.6003408124415,-0.0648568557607473,0.241074960981646,-0.269031904004685,0.787905131597547,0.931060961016912
"Tfe3",99.4928706918599,-0.0515992156718495,0.191563887378752,-0.26935773948787,0.787654403689765,0.931060961016912
"Ccnt2",45.2157177268244,-0.071408271596553,0.270159602058371,-0.264318836171236,0.791534247087135,0.932778182751086
"Ctnnd1",72.8106238285932,-0.0658733920767367,0.249841472478655,-0.263660758252874,0.79204133615546,0.932778182751086
"Cops2",49.0848235249978,-0.0741486374377326,0.280920471930857,-0.263948856870719,0.79181932780397,0.932778182751086
"Sike1",36.459443336585,-0.0786375565161722,0.298716301264106,-0.263251641050034,0.792356630216604,0.932778182751086
"Lcorl",53.6584799042901,-0.0694299229124824,0.26295825924158,-0.264034007194644,0.791753714326752,0.932778182751086
"Sec13",52.754070233707,-0.0697134055380547,0.262305829341224,-0.265771468797085,0.790415217786742,0.932778182751086
"Maz",38.6532158383234,0.0777289416302047,0.292574006658877,0.265672752401521,0.790491249883336,0.932778182751086
"Ctdnep1",62.9526129819831,0.0626929779229816,0.235489509374246,0.26622407974594,0.790066639042919,0.932778182751086
"Nme1",132.856695541978,0.0465457004618949,0.174755137705598,0.266348108976964,0.789971125143875,0.932778182751086
"Ppm1a",50.5292716567617,0.0715174175925328,0.269038481248414,0.265825978724947,0.790373234692713,0.932778182751086
"Eif2s1",87.7166021893518,-0.0560853206431087,0.212193608488388,-0.264312016948324,0.791539501261343,0.932778182751086
"Siva1",60.2033666393913,0.0654488329173981,0.248423812028049,0.263456358644108,0.792198856407304,0.932778182751086
"Smagp",131.706973870078,-0.0469459724105489,0.17839846856515,-0.263152328538092,0.792433172443117,0.932778182751086
"Usp16",58.0692582492975,0.0664527205951947,0.251833147817572,0.263875987617536,0.791875479144044,0.932778182751086
"Mrpl4",44.6744882314842,-0.0755984039126125,0.288705375187044,-0.261853122283001,0.793434681827525,0.93343963815
"Limd1",51.6773853603123,0.0667860500594397,0.254964383708858,0.261942664649594,0.793365646022959,0.93343963815
"Ahcyl1",46.9309040410682,-0.0709899752681062,0.273589163260058,-0.259476561213893,0.795267564323365,0.934152243980179
"Smarcad1",49.3605071905361,0.0694242989016861,0.267043760968137,0.259973491423264,0.794884221501319,0.934152243980179
"Smad1",36.6755545999043,-0.0794674844285247,0.306090352978877,-0.259621002933107,0.795156133725062,0.934152243980179
"Mrpl3",37.4197172432584,0.0813753051255809,0.31360357842583,0.259484619193613,0.795261347827209,0.934152243980179
"Usp19",43.5648871030866,-0.0766211966664157,0.294693381129495,-0.260003113652378,0.794861371829572,0.934152243980179
"0610009B22Rik",37.2219972979811,0.077506078909884,0.299005010675286,0.259213311291476,0.795470661101087,0.934152243980179
"Sp1",41.2536090377607,0.0759074631005591,0.29299815439699,0.259071471821322,0.795580095709044,0.934152243980179
"Rab5c",166.651058239476,-0.0399548110079399,0.154541048134383,-0.258538501519652,0.795991338728994,0.934376787059711
"Xrn2",138.69302991753,-0.0431231137187519,0.167303448624184,-0.257753884174976,0.796596857180013,0.934829193822469
"Dnase1l1",56.952451823641,0.0632700202062123,0.246477843062455,0.256696583433588,0.797413009221004,0.935528466895471
"Rps6kb1",38.1837743229558,-0.075223493225857,0.293614352974162,-0.256198283441807,0.797797734024824,0.935721341177417
"Gps2",54.4512701951832,0.0705177598906155,0.275677041464299,0.25579844994001,0.798106470868112,0.935825008773294
"Atp8a1",78.0133641235019,0.056438012946489,0.222092959779829,0.254118874377821,0.799403722241156,0.936151091153255
"Slain2",39.7452992673652,-0.0728463784772309,0.286780118315904,-0.254014744484437,0.799484167164626,0.936151091153255
"Mob1a",151.210641519003,0.0403334160122007,0.158945623676611,0.253756064994041,0.799684017657613,0.936151091153255
"Gadd45gip1",53.4217696852515,0.0636875176945042,0.250031587302051,0.254717887374631,0.79894099971795,0.936151091153255
"Arcn1",70.1933311097822,0.0597473051475444,0.23574455820188,0.253440866687492,0.79992755116439,0.936151091153255
"Shisa5",163.064442067294,0.0435119703346227,0.170873567420878,0.25464424364389,0.798997883850777,0.936151091153255
"Mbtd1",38.958393177308,-0.0780434153528659,0.307786951329053,-0.253563105959714,0.799833102411499,0.936151091153255
"Hcst",55.3326677183707,0.0671599678432708,0.265509427284356,0.25294758280407,0.800308719009667,0.936206290801112
"Spast",45.0954167804185,0.072367872548228,0.286254812207054,0.252809278524487,0.800415597339024,0.936206290801112
"Chp2",35.3718327223839,-0.080248390022356,0.318835914594067,-0.251691814971741,0.801279284084911,0.936700555879058
"Use1",206.603220637348,-0.0359623294867957,0.142771834364569,-0.251886722944006,0.801128622337915,0.936700555879058
"Il4ra",94.8993333050248,0.0503336344146758,0.200391354849054,0.251176676022725,0.801677516469306,0.936795257300407
"Pdzd8",38.2001462412832,-0.0806198935941422,0.321173844600208,-0.251016373062684,0.801801450503174,0.936795257300407
"Fibp",66.3271300961541,0.0567613942190698,0.226429482890111,0.250680227215009,0.802061349048439,0.936841185205919
"Mgat5",47.042319192615,0.068266878229998,0.273148408135837,0.249925960381394,0.802644606683809,0.937007049089098
"Mpdu1",45.16364513958,-0.0721265044072462,0.288432628547223,-0.250063610245945,0.802538156917306,0.937007049089098
"Nabp1",61.836705101859,0.0597625881696502,0.241151410003782,0.24782184839273,0.804272249566806,0.937104044968511
"Mff",61.8577665100153,-0.060782473836571,0.243830678138064,-0.249281486237569,0.803143051221673,0.937104044968511
"Emc4",52.7187184255239,-0.0668911349252816,0.269354176620269,-0.248338955662765,0.803872160562744,0.937104044968511
"Esf1",50.906293291032,-0.063776694536,0.256356270621472,-0.248781488283431,0.803529811205365,0.937104044968511
"Tspan31",70.3344147178782,0.0554042562081367,0.223429982690988,0.247971447434442,0.804156498613098,0.937104044968511
"Abcf1",85.2821907823096,-0.0508800949148581,0.204488067559045,-0.248816938426819,0.803502388113677,0.937104044968511
"Socs6",54.6833826652693,-0.0728391176175687,0.293841717245227,-0.247885556552136,0.804222955409359,0.937104044968511
"Elk3",48.961369774693,0.0658066181408739,0.266854210956566,0.246601385471803,0.805216732206592,0.937947191903838
"Tmem135",46.6966056986551,0.0664817576562076,0.27054773995092,0.245730227383411,0.805891071426596,0.938475289374487
"Derl1",94.0752515958992,-0.0506924215853757,0.206568308797442,-0.245402704221604,0.806144635354988,0.938513230908068
"Dtymk",38.5656214500437,0.0767610337728281,0.314278308424093,0.24424540833803,0.807040760983512,0.9391827428885
"Gorasp2",40.9569404031157,0.0724390133850425,0.297254357777034,0.243693696962982,0.807468055325974,0.9391827428885
"Baz2a",46.4475598019303,0.0679233560202738,0.278925604824544,0.243517822836668,0.807604279969108,0.9391827428885
"Cyb5r3",73.3302379225862,0.0528665403764783,0.216879558343048,0.243759904254586,0.807416775476745,0.9391827428885
"Ten1",74.2633185954272,-0.0526248425796745,0.216640174151856,-0.242913590638026,0.808072337048006,0.939469809866652
"Gon4l",48.0844061906953,-0.065425105648091,0.2701085271786,-0.242217846032054,0.808611367578455,0.939704007971282
"Synj1",88.247009790741,0.0485220369042126,0.200436026393119,0.242082412914359,0.808716305423837,0.939704007971282
"Rassf2",49.0332023088595,0.0709975181414614,0.294103573200438,0.241403113089942,0.8092427001942,0.939998321405628
"Pcm1",95.6170848284464,0.0477747338490853,0.198365077172105,0.240842463452551,0.809677217039633,0.939998321405628
"Zfp90",47.8185679867621,-0.0663009484853981,0.275018987250864,-0.241077713026847,0.809494885854492,0.939998321405628
"Med13",63.0971987505191,-0.057167206321816,0.237589657071672,-0.24061319430488,0.809854923009934,0.939998321405628
"Man1c1",60.7561430409872,-0.0576795001962124,0.24055409778538,-0.239777666342951,0.810502621640801,0.940493069428547
"Pdrg1",36.5073035880155,-0.0708141165420746,0.299102513276181,-0.23675533771489,0.812846601850048,0.940592152284555
"Snx30",42.2677321845082,0.0667937292665738,0.28182043062176,0.23700811583891,0.812650494092336,0.940592152284555
"Dock7",35.7502892751138,-0.0734401069926599,0.30854953656916,-0.23801723317837,0.811867728109785,0.940592152284555
"Ap1s1",42.3789419308236,0.0669530717249404,0.283657097575389,0.236035242189369,0.813405323350065,0.940592152284555
"Gsr",38.8642910806651,0.0709444200958308,0.29890414519974,0.237348398257987,0.812386518196018,0.940592152284555
"Uqcrc1",74.2459386857047,0.0578859331379769,0.244810746990548,0.236451764677683,0.813082132311913,0.940592152284555
"Lman2",119.450497402193,-0.0419507409149041,0.176110793947722,-0.238206528825013,0.81172091358223,0.940592152284555
"Zswim6",75.0887609228877,0.0514530967613184,0.218062650351491,0.235955569091644,0.813467147478496,0.940592152284555
"Bin3",37.3268383929303,0.0714371612119365,0.3007441062423,0.237534700528368,0.81224200224841,0.940592152284555
"Gpr84",81.5980290842947,-0.0524918331166382,0.221832855208483,-0.2366278568939,0.812945507179087,0.940592152284555
"Rxrb",37.2337881026936,-0.072096737932811,0.303951503950843,-0.237198161534581,0.812503062506473,0.940592152284555
"B4galt6",75.0058021319773,-0.0547372984863118,0.228673169992168,-0.239369133196459,0.81081936250828,0.940592152284555
"Isoc1",35.5946636212754,0.0723998889607284,0.306669510056587,0.236084405480574,0.813367174570822,0.940592152284555
"Nek7",89.7662960109257,0.0462576267495937,0.196540659788738,0.235359069208968,0.813930051850205,0.940871238488792
"Efcab14",52.4842930629732,0.0600502447529444,0.257569433048236,0.233141968914062,0.815651166218483,0.941323506230951
"Cib1",87.7838272371616,0.0528271396837482,0.226358282799685,0.233378425699126,0.815467564479531,0.941323506230951
"Chmp1a",52.7442849644204,-0.0593268142416331,0.254440260175586,-0.233165986391825,0.8156325168914,0.941323506230951
"Ciao2a",78.4826021076049,-0.051005905594671,0.218334631514437,-0.233613445750123,0.815285088361734,0.941323506230951
"Dse",86.9367112833301,0.0503337313222648,0.214783001199681,0.234346903810465,0.814715675545119,0.941323506230951
"Mark2",54.8611466054035,0.0616069374487832,0.263655989154624,0.233664092540879,0.815245766093601,0.941323506230951
"Mocs2",43.0048762224399,-0.0659728737334017,0.284125823135014,-0.232195979251249,0.816385800521199,0.941915374847469
"Clec4b1",40.9157648842838,-0.0704297613495763,0.304171005741293,-0.231546597210778,0.816890189466486,0.94198551036225
"Slc38a6",40.6843376152514,0.0691074677925416,0.298234027492615,0.231722276540871,0.816753728074086,0.94198551036225
"Spic",55.2766254191232,0.111242793370799,0.481827966065196,0.230876580866098,0.817410685015852,0.94230566171938
"Snx4",49.3378770430659,-0.0626128452593086,0.271500242767001,-0.230618008371515,0.817611576038596,0.94230566171938
"Ago3",39.8515172350387,0.0712145597860064,0.309490050523481,0.230102905297123,0.818011807363391,0.94251116274344
"Uba52",274.996027655078,-0.0290954178386926,0.126836700354651,-0.229392736939215,0.818563680758087,0.942851566619202
"Maf1",57.1789974277517,0.0561968028151231,0.245429234766052,0.228973548602272,0.818889475153797,0.942851566619202
"Kmt5b",54.9585351566075,-0.0577366202372008,0.252272868538752,-0.228865753862595,0.818973258596241,0.942851566619202
"Smu1",51.3160893455737,0.0578812720560855,0.253534611544175,0.228297318869224,0.819415108762495,0.943104598079761
"Prkcsh",44.4355245170703,-0.0633372243884429,0.277786442865409,-0.228006895279373,0.819640880045327,0.943108864143187
"Zfp62",43.6849871744213,0.0723254023158237,0.318648772734901,0.226975304800545,0.820442944963109,0.943265075056395
"Aarsd1",36.2766902302263,0.0736453184593445,0.324182876088196,0.227172142304361,0.820289888645519,0.943265075056395
"Mtr",37.421415739093,0.0674996635635016,0.29727251789719,0.227063248365414,0.820374561223488,0.943265075056395
"Angel2",41.6408458524199,0.0687790136327181,0.303977984802992,0.226263140987969,0.820996764257433,0.943646348525391
"Acadl",63.7765633229058,0.0497804488069013,0.232133555238082,0.214447449253276,0.830198143042421,0.94420303501622
"St8sia4",121.252776948864,0.0437003398451556,0.195539402623861,0.223486106936807,0.823157194771977,0.94420303501622
"D1Ertd622e",38.4473877139517,-0.0720632147306357,0.319802179327435,-0.225336846928903,0.821717236966832,0.94420303501622
"Rnpep",63.9586395669951,-0.0546515001600185,0.24504405461184,-0.223027244005527,0.823514302825975,0.94420303501622
"Tmco1",108.616723414585,-0.0394895171015126,0.182942457365372,-0.215857585331568,0.82909875964521,0.94420303501622
"Nhlrc3",48.8967485149718,0.0565654509501108,0.264050693398533,0.214221936788238,0.830373990060179,0.94420303501622
"Fam102b",49.5023837473569,-0.0596093706865917,0.270017399690702,-0.220761220406066,0.82527836022456,0.94420303501622
"Chchd7",41.002310317059,0.0628235491345049,0.28474519771838,0.220630759141508,0.825379948857271,0.94420303501622
"Epb41",60.5893167405559,0.0563788428123979,0.256782091131076,0.219559092162774,0.826214553685209,0.94420303501622
"Wasf2",271.345945446496,-0.0281986668339655,0.131235565666053,-0.214870615986225,0.829868194846789,0.94420303501622
"Usp48",41.6978634274491,0.0617396437244698,0.280024843689014,0.220479165030928,0.825497997058357,0.94420303501622
"Galnt11",39.7106955634421,0.0655874867545148,0.30324966442904,0.216282141244915,0.828767828855117,0.94420303501622
"Tmem248",36.0398132248487,0.0675909458541937,0.314841562862386,0.214682411177514,0.830014936700885,0.94420303501622
"Ywhag",88.3819079203724,-0.0449690066725159,0.200964622753268,-0.223765785521993,0.822939554102843,0.94420303501622
"Eif3b",60.852343169519,0.0525789053226785,0.239995007575442,0.219083329498638,0.826585136472313,0.94420303501622
"Arhgap25",63.6679329667764,-0.0516498631394692,0.232382813850965,-0.222261974900579,0.824109951402375,0.94420303501622
"Setd5",62.354190676265,0.0535070274682922,0.247090446384977,0.216548345964482,0.828560344383579,0.94420303501622
"Htatip2",46.5975479372696,0.0618608635674972,0.277201985133866,0.223161690337909,0.823409666771671,0.94420303501622
"Tial1",57.7276785066417,-0.0546625628998824,0.24304066824532,-0.224911177600562,0.822048373590334,0.94420303501622
"Galnt2",44.177877517688,0.060373345534493,0.276904110438884,0.218029791752832,0.827405899295317,0.94420303501622
"Il18",36.9872680310469,-0.0669479077057208,0.300114850133316,-0.223074291978492,0.823477686265603,0.94420303501622
"Rdx",100.270973807301,-0.0407817800418523,0.188972248582762,-0.215808301735858,0.82913717694982,0.94420303501622
"Lilr4b",180.663959980568,-0.0380167681501039,0.173300146773909,-0.219369509246299,0.826362219666364,0.94420303501622
"Washc3",46.7719848349954,0.0634557542244436,0.289344533559561,0.219308633357614,0.826409637149959,0.94420303501622
"Dyrk2",66.4862400675013,0.0490695214890133,0.226913625863236,0.216247575712303,0.828794770693838,0.94420303501622
"Pa2g4",67.9692148081204,-0.0489524209371576,0.227728588248029,-0.214959488897554,0.829798903377954,0.94420303501622
"Ppp3r1",41.0666572414561,-0.063190606777511,0.28634600083526,-0.220679201361942,0.825342227135849,0.94420303501622
"Zbtb4",50.5769939554687,-0.0597848997991574,0.273047100335523,-0.218954531015686,0.826685467303362,0.94420303501622
"Inpp5k",36.5217781388012,-0.0671666339027775,0.310289690793508,-0.216464278046142,0.828625867052902,0.94420303501622
"Myo18a",38.5710820366551,0.0647339167706429,0.299285647941979,0.216294757920341,0.828757994934604,0.94420303501622
"Eif4a3",66.6421322563093,-0.0524749294083616,0.2436827671554,-0.215341158592875,0.829501342340073,0.94420303501622
"Baz1a",86.1621815686253,-0.0453498104212203,0.208073282259002,-0.217951146484874,0.827467175781698,0.94420303501622
"Gpr132",36.9742764558441,-0.0717960197747818,0.33022490330075,-0.217415522140055,0.827884535584027,0.94420303501622
"Ep300",99.8380861817463,-0.040300101835785,0.188046099202293,-0.214309693244057,0.830305559524194,0.94420303501622
"Acap2",98.4845167552267,0.0439184282270878,0.195812679226223,0.224287969505533,0.82253323671392,0.94420303501622
"Tmem50b",60.171272019446,0.0541248826423328,0.25078527630021,0.215821612180856,0.829126801217333,0.94420303501622
"Csnk2b",90.5203662389069,-0.0444286678948207,0.201019958271048,-0.221016202952917,0.825079816801456,0.94420303501622
"Lars",48.8873106148448,-0.058229979966358,0.269756133660279,-0.215861560500013,0.829095660959389,0.94420303501622
"B3gat3",40.2838391995703,-0.0620526324734465,0.286768900780021,-0.216385501721634,0.828687266527737,0.94420303501622
"Msl3",41.979677570611,-0.0619781785804506,0.283055313848861,-0.218961367436275,0.826680141829773,0.94420303501622
"F11r",153.072576413969,-0.035052831317535,0.164468639444802,-0.213127751502432,0.831227319310771,0.944417372047941
"Abl1",47.7608895119065,-0.0572185712437442,0.26829256350552,-0.213269315019859,0.831116906038989,0.944417372047941
"Pi4k2a",38.3295379856486,0.063043728235791,0.295806599715396,0.213124819718178,0.831229606007818,0.944417372047941
"Mark3",55.2497151070437,0.0525851144915792,0.247338811369148,0.212603570788157,0.831636186033245,0.944626606601549
"Atf6b",37.3287293706904,-0.0626698580806244,0.295764790651004,-0.211890867546075,0.832192175477898,0.945005392848832
"Tesk1",46.7666308872883,0.0565850377248098,0.267901390789582,0.211215916266942,0.832718791524988,0.945278436294884
"Srp72",89.1810593715526,-0.044087374238533,0.208932850445509,-0.211012170391229,0.832877774573924,0.945278436294884
"Efhd2",498.826907896873,-0.0232628043460799,0.110682576912655,-0.210175846957717,0.833530429875997,0.945766426845675
"Prex1",127.555716622842,0.0353290139093538,0.1738638777013,0.203199275067645,0.838979279427544,0.946253698291264
"Gnl2",43.5041050948545,-0.0587715607664202,0.281179396561609,-0.209018020114937,0.834434171289401,0.946253698291264
"Dmtf1",44.5419254364567,-0.056560615754038,0.274550563560441,-0.206011654175995,0.836781807850165,0.946253698291264
"Clip1",79.9383188946172,0.0460555993576913,0.224336066634226,0.205297347183963,0.837339816559804,0.946253698291264
"Plod3",35.8667738119472,0.0645223477266762,0.31297018604054,0.206161323361064,0.836664898336078,0.946253698291264
"Clptm1",55.7039380515703,-0.0507188751081466,0.245280511281049,-0.206779066315756,0.836182405486342,0.946253698291264
"Med29",59.8843387350777,-0.0496200202180051,0.237332903383864,-0.209073497650468,0.83439086331622,0.946253698291264
"Pdcd2l",59.7412316538521,0.0505142723942357,0.248345588196619,0.203403139798251,0.838819945903005,0.946253698291264
"Mesd",49.54328885477,0.0546673189946644,0.266556414273947,0.20508723882548,0.837503966470098,0.946253698291264
"Dda1",45.3568635017528,-0.0634298056399868,0.307369242761047,-0.206363542006374,0.836506947145532,0.946253698291264
"Tbrg1",60.2896353018605,-0.0489144166190022,0.238875473103963,-0.204769522728329,0.837752199770271,0.946253698291264
"Dync1li1",42.1383326455859,0.0607244853689618,0.290885251997836,0.208757525353721,0.834637530585147,0.946253698291264
"Phactr2",54.1418831578988,-0.0518717404100986,0.25616345464597,-0.202494694185741,0.839530005924531,0.946253698291264
"Tbc1d15",51.1922012713236,-0.0538219241837863,0.262391395373404,-0.205120766659263,0.8374777719358,0.946253698291264
"Aftph",91.4955323326502,0.0408740011315595,0.199948027731926,0.204423127325667,0.838022858768465,0.946253698291264
"Rars",36.462739132933,-0.0629289909797536,0.303669276295642,-0.207228705344851,0.83583125023464,0.946253698291264
"Dcxr",59.4944440779183,-0.0486131678287875,0.239434572114296,-0.203033201928674,0.839109081248177,0.946253698291264
"Arf6",64.9320636321201,-0.049681676862027,0.245033924604038,-0.202754279605609,0.839327095195727,0.946253698291264
"Nin",50.6122263301075,-0.0551942774102801,0.26829100264674,-0.205725413322767,0.83700540619034,0.946253698291264
"Faf2",49.2039166200279,-0.0546227268961455,0.268096845290911,-0.203742520121319,0.838554712800962,0.946253698291264
"Exoc5",43.6649490721641,-0.0584385450138811,0.285149833608605,-0.204939782970708,0.837619172514765,0.946253698291264
"Pam16",38.4981657112131,-0.0617077032665322,0.304138885113756,-0.202893172451303,0.839218530892249,0.946253698291264
"Med15",41.1802194006616,0.0585227525962938,0.287520651267774,0.203542779755985,0.838710812021036,0.946253698291264
"Gtpbp2",45.693267208107,0.0575961799947243,0.282602784760392,0.203806130373265,0.838505002045824,0.946253698291264
"Sh3gl1",51.8399432123798,-0.0547743760122064,0.26716167287779,-0.205023330712794,0.837553896924472,0.946253698291264
"Odr4",48.8076220034629,0.0547280473083408,0.270907276950584,0.202017634684371,0.839902937919596,0.946422864777003
"Pdcl3",88.2020198254865,0.0416864963656429,0.207250334988096,0.201140791246669,0.840588486923774,0.946693000255971
"Qrich1",35.5211642888084,-0.0629964658473808,0.312856860493322,-0.201358748368331,0.840418068579234,0.946693000255971
"Zfp710",73.2024254093988,0.044127068937207,0.220327861788878,0.200279113948332,0.841262296276756,0.946949634849558
"Clasp2",48.2177791553456,0.0550523630691885,0.274635263825184,0.200456279002217,0.841123748275494,0.946949634849558
"Commd7",79.2527248421719,-0.0435523248213125,0.218163348734555,-0.199631721248942,0.841768617152803,0.947230927821675
"mt-Co3",6015.75384065666,-0.0146777856912772,0.0736137246435738,-0.199389254685112,0.841958265252372,0.947230927821675
"Aim2",84.4744968253217,-0.0408306515150493,0.206153663660518,-0.198059305811256,0.842998663330734,0.947655640544694
"Fdps",45.7984947582733,-0.0572918798091898,0.289617992499185,-0.197818786446256,0.843186847163345,0.947655640544694
"Pdia4",62.6865684288367,-0.0466963603403032,0.236336857309406,-0.197583909983069,0.84337062459612,0.947655640544694
"Psmc4",65.0866312379745,0.0469327493256206,0.23935415776588,0.196080777387318,0.844546941628739,0.947655640544694
"Ap2a2",80.069866427047,-0.0454088416641578,0.230438609207911,-0.197053965133022,0.843785307524066,0.947655640544694
"Tbpl1",41.6025962445066,-0.0566838517762461,0.288928207897662,-0.196186631235132,0.844464091460012,0.947655640544694
"Ncoa7",65.9933838440999,0.0472252961770145,0.240173455528253,0.196629956766638,0.844117126128838,0.947655640544694
"Pttg1ip",76.7228158983777,0.0425315887906633,0.215870987967579,0.197023181257924,0.84380939730119,0.947655640544694
"Acp1",87.8688124077666,0.0413191471713244,0.210288268363216,0.196488123150821,0.844228127834716,0.947655640544694
"Pbdc1",40.9403600035374,-0.0556772794801134,0.283988084427142,-0.196054984463257,0.844567129611883,0.947655640544694
"Dpm2",58.0489099837653,-0.0482497488216947,0.247705058391393,-0.194787095326315,0.845559625223747,0.948017879705717
"Creb5",79.8993953114539,-0.0438204415424866,0.224403410938185,-0.195275291758187,0.845177439031635,0.948017879705717
"G6pdx",39.258598397229,-0.0560352318884347,0.287273920204396,-0.195058541508277,0.845347118190226,0.948017879705717
"Arpc1a",97.4232636889222,0.0386014492381655,0.198948927382578,0.194026928146916,0.846154796940245,0.948172827377954
"Spcs3",51.599888622816,-0.054849971943831,0.28308908870853,-0.193755160942656,0.846367597972645,0.948172827377954
"Fyco1",36.5681426423452,-0.0579537882704483,0.298473576658733,-0.194167232219391,0.846044939467658,0.948172827377954
"Kpna4",128.435574068676,0.0331232171802945,0.171523316632324,0.193112037655482,0.846871225416181,0.948486839225348
"Uso1",42.2797897574897,-0.0565572641674041,0.294842185452938,-0.191822157607876,0.847881513999866,0.948994173932955
"Washc4",58.757785117232,0.0463497574291517,0.242019567256596,0.191512438248476,0.848124136578642,0.948994173932955
"Ptrhd1",47.829501657112,0.0578941165252906,0.302488776171989,0.191392610522425,0.848218009006239,0.948994173932955
"Ube2l3",175.848489406617,-0.0292211674750881,0.152117279196682,-0.192096306411754,0.847666768091047,0.948994173932955
"Rassf5",55.0309676716345,0.0486028758285256,0.254480228153062,0.190988809548271,0.848534360467703,0.94909808504249
